Trial ID, Session ID, User ID, Question ID, Question Text, Question Type, User Answer, Correct Answer, Response Time, Button Response 1, Button Response 2, Button Response 3, Button Response 4, Button Response Submit, Trial Onset, Feedback Onset, Current Date, Current Year, Current Time, Current Time MS, Semester, Grade, Age, Handedness, Gender, SEAGroup, iPad Number, Math Recall Array, Math Verification Array, Math Recall Orientation
10, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 10, 4 + 3 = 7, Arithmetic Verification, True, true, 3207.0, None, None, None, None, None, 37046.0, 40254.0, May 14, 2018, 10:35:49 AM, 38149000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
11, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 11, 3 + 6 = 9, Arithmetic Verification, True, true, 2112.0, None, None, None, None, None, 41006.0, 43119.0, May 14, 2018, 10:35:52 AM, 38152000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
12, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 12, 5 + 3 = 8, Arithmetic Verification, True, true, 1514.0, None, None, None, None, None, 43871.0, 45387.0, May 14, 2018, 10:35:54 AM, 38154000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
13, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 13, 5 + 3 = 14, Arithmetic Verification, False, false, 1780.0, None, None, None, None, None, 46138.0, 47920.0, May 14, 2018, 10:35:57 AM, 38157000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
14, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 14, 5 + 4 = 20, Arithmetic Verification, True, false, 1781.0, None, None, None, None, None, 48672.0, 50454.0, May 14, 2018, 10:35:59 AM, 38159000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
15, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 15, 4 + 5 = 9, Arithmetic Verification, False, true, 2032.0, None, None, None, None, None, 51206.0, 53239.0, May 14, 2018, 10:36:02 AM, 38162000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
16, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 16, 5 + 6 = 30, Arithmetic Verification, True, false, 3312.0, None, None, None, None, None, 53991.0, 57304.0, May 14, 2018, 10:36:06 AM, 38166000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
17, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 17, 5 + 6 = 28, Arithmetic Verification, False, false, 2763.0, None, None, None, None, None, 58056.0, 60821.0, May 14, 2018, 10:36:09 AM, 38169000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
18, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 18, 4 + 2 = 6, Arithmetic Verification, True, true, 3230.0, None, None, None, None, None, 61573.0, 64805.0, May 14, 2018, 10:36:13 AM, 38173000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
19, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 19, 6 + 4 = 10, Arithmetic Verification, True, true, 1948.0, None, None, None, None, None, 65556.0, 67506.0, May 14, 2018, 10:36:16 AM, 38176000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
20, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 20, 2 x 6 = 9, Arithmetic Verification, False, false, 6830.0, None, None, None, None, None, 68258.0, 75089.0, May 14, 2018, 10:36:24 AM, 38184000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
21, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 21, 3 x 2 = 6, Arithmetic Verification, True, true, 3948.0, None, None, None, None, None, 75840.0, 79789.0, May 14, 2018, 10:36:28 AM, 38188000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
22, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 22, 4 x 6 = 24, Arithmetic Verification, True, true, 3116.0, None, None, None, None, None, 80541.0, 83659.0, May 14, 2018, 10:36:32 AM, 38192000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
23, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 23, 3 x 6 = 18, Arithmetic Verification, True, true, 2547.0, None, None, None, None, None, 84410.0, 86958.0, May 14, 2018, 10:36:36 AM, 38196000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
24, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 24, 5 x 4 = 20, Arithmetic Verification, True, true, 1829.0, None, None, None, None, None, 87709.0, 89540.0, May 14, 2018, 10:36:38 AM, 38198000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
25, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 25, 5 x 6 = 11, Arithmetic Verification, False, false, 1649.0, None, None, None, None, None, 90292.0, 91943.0, May 14, 2018, 10:36:41 AM, 38201000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
26, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 26, 2 x 4 = 6, Arithmetic Verification, False, false, 3012.0, None, None, None, None, None, 92695.0, 95707.0, May 14, 2018, 10:36:44 AM, 38204000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
27, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 27, 5 x 6 = 30, Arithmetic Verification, True, true, 1963.0, None, None, None, None, None, 96459.0, 98424.0, May 14, 2018, 10:36:47 AM, 38207000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
28, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 28, 4 x 5 = 9, Arithmetic Verification, False, false, 3816.0, None, None, None, None, None, 99176.0, 102993.0, May 14, 2018, 10:36:52 AM, 38212000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
29, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 29, 5 x 3 = 7, Arithmetic Verification, False, false, 2579.0, None, None, None, None, None, 103745.0, 106325.0, May 14, 2018, 10:36:55 AM, 38215000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
30, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 30, 5 x 4 = 8, Arithmetic Verification, True, false, 3283.0, None, None, None, None, None, 107076.0, 110360.0, May 14, 2018, 10:36:59 AM, 38219000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
31, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 31, 2 x 5 = 10, Arithmetic Verification, True, true, 2555.0, None, None, None, None, None, 111112.0, 113668.0, May 14, 2018, 10:37:02 AM, 38222000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
32, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 32, 4 x 2 = 8, Arithmetic Verification, True, true, 2322.0, None, None, None, None, None, 114419.0, 116742.0, May 14, 2018, 10:37:05 AM, 38225000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
33, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 33, 3 x 5 = 8, Arithmetic Verification, False, false, 3048.0, None, None, None, None, None, 117494.0, 120543.0, May 14, 2018, 10:37:09 AM, 38229000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
34, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 34, 6 x 2 = 12, Arithmetic Verification, True, true, 2697.0, None, None, None, None, None, 121295.0, 123994.0, May 14, 2018, 10:37:13 AM, 38233000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
35, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 35, 2 x 4 = 7, Arithmetic Verification, False, false, 2330.0, None, None, None, None, None, 124746.0, 127077.0, May 14, 2018, 10:37:16 AM, 38236000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
36, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 36, 6 x 2 = 8, Arithmetic Verification, True, false, 3597.0, None, None, None, None, None, 127828.0, 131427.0, May 14, 2018, 10:37:20 AM, 38240000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
37, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 37, 3 x 4 = 12, Arithmetic Verification, True, true, 2448.0, None, None, None, None, None, 132179.0, 134628.0, May 14, 2018, 10:37:23 AM, 38243000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
38, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 38, 5 x 6 = 13, Arithmetic Verification, False, false, 1963.0, None, None, None, None, None, 135380.0, 137344.0, May 14, 2018, 10:37:26 AM, 38246000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
39, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 39, 3 x 5 = 15, Arithmetic Verification, True, true, 1680.0, None, None, None, None, None, 138096.0, 139778.0, May 14, 2018, 10:37:28 AM, 38248000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
40, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 40, 5 + 4 = 9, Arithmetic Verification, True, true, 14415.0, None, None, None, None, None, 140529.0, 154946.0, May 14, 2018, 10:37:44 AM, 38264000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
41, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 41, 3 + 6 = 18, Arithmetic Verification, True, false, 2466.0, None, None, None, None, None, 155697.0, 158164.0, May 14, 2018, 10:37:47 AM, 38267000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
42, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 42, 3 + 5 = 8, Arithmetic Verification, True, true, 1796.0, None, None, None, None, None, 158916.0, 160713.0, May 14, 2018, 10:37:49 AM, 38269000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
43, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 43, 6 + 3 = 9, Arithmetic Verification, True, true, 1479.0, None, None, None, None, None, 161465.0, 162945.0, May 14, 2018, 10:37:52 AM, 38272000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
44, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 44, 3 + 2 = 4, Arithmetic Verification, False, false, 3499.0, None, None, None, None, None, 163697.0, 167197.0, May 14, 2018, 10:37:56 AM, 38276000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
45, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 45, 2 x 3 = 7, Arithmetic Verification, False, false, 2880.0, None, None, None, None, None, 167949.0, 170831.0, May 14, 2018, 10:37:59 AM, 38279000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
46, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 46, 6 x 5 = 30, Arithmetic Verification, True, true, 3669.0, None, None, None, None, None, 171582.0, 175253.0, May 14, 2018, 10:38:04 AM, 38284000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
47, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 47, 3 + 4 = 7, Arithmetic Verification, True, true, 2610.0, None, None, None, None, None, 176005.0, 178616.0, May 14, 2018, 10:38:07 AM, 38287000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
48, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 48, 5 x 2 = 10, Arithmetic Verification, True, true, 2764.0, None, None, None, None, None, 179368.0, 182133.0, May 14, 2018, 10:38:11 AM, 38291000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
49, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 49, 6 + 4 = 26, Arithmetic Verification, False, false, 2529.0, None, None, None, None, None, 182884.0, 185415.0, May 14, 2018, 10:38:14 AM, 38294000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
50, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 50, 6 x 4 = 8, Arithmetic Verification, False, false, 3665.0, None, None, None, None, None, 186167.0, 189833.0, May 14, 2018, 10:38:18 AM, 38298000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
51, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 51, 3 + 2 = 5, Arithmetic Verification, True, true, 1582.0, None, None, None, None, None, 190585.0, 192168.0, May 14, 2018, 10:38:21 AM, 38301000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
52, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 52, 4 x 3 = 6, Arithmetic Verification, True, false, 2646.0, None, None, None, None, None, 192920.0, 195567.0, May 14, 2018, 10:38:24 AM, 38304000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
53, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 53, 2 x 5 = 5, Arithmetic Verification, False, false, 2181.0, None, None, None, None, None, 196319.0, 198502.0, May 14, 2018, 10:38:27 AM, 38307000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
54, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 54, 6 x 4 = 10, Arithmetic Verification, False, false, 3230.0, None, None, None, None, None, 199254.0, 202485.0, May 14, 2018, 10:38:31 AM, 38311000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
55, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 55, 2 + 4 = 6, Arithmetic Verification, True, true, 3562.0, None, None, None, None, None, 203236.0, 206800.0, May 14, 2018, 10:38:35 AM, 38315000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
56, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 56, 2 + 3 = 6, Arithmetic Verification, False, false, 2499.0, None, None, None, None, None, 207552.0, 210054.0, May 14, 2018, 10:38:39 AM, 38319000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
57, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 57, 2 x 4 = 8, Arithmetic Verification, True, true, 2660.0, None, None, None, None, None, 210806.0, 213467.0, May 14, 2018, 10:38:42 AM, 38322000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
58, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 58, 4 + 3 = 11, Arithmetic Verification, False, false, 2331.0, None, None, None, None, None, 214219.0, 216551.0, May 14, 2018, 10:38:45 AM, 38325000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
59, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 59, 6 x 3 = 18, Arithmetic Verification, True, true, 1446.0, None, None, None, None, None, 217302.0, 218750.0, May 14, 2018, 10:38:47 AM, 38327000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
60, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 60, 3 x 4 = 7, Arithmetic Verification, False, false, 1101.0, None, None, None, None, None, 219502.0, 220604.0, May 14, 2018, 10:38:49 AM, 38329000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
61, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 61, 5 + 2 = 10, Arithmetic Verification, True, false, 960.0, None, None, None, None, None, 221357.0, 222318.0, May 14, 2018, 10:38:51 AM, 38331000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
62, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 62, 5 x 3 = 15, Arithmetic Verification, True, true, 832.0, None, None, None, None, None, 223070.0, 223904.0, May 14, 2018, 10:38:53 AM, 38333000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
63, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 63, 4 + 3 = 12, Arithmetic Verification, False, false, 495.0, None, None, None, None, None, 224656.0, 225152.0, May 14, 2018, 10:38:54 AM, 38334000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
64, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 64, 3 x 2 = 5, Arithmetic Verification, False, false, 614.0, None, None, None, None, None, 225904.0, 226519.0, May 14, 2018, 10:38:55 AM, 38335000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
65, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 65, 2 x 3 = 6, Arithmetic Verification, True, true, 429.0, None, None, None, None, None, 227271.0, 227702.0, May 14, 2018, 10:38:56 AM, 38336000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
66, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 66, 5 + 2 = 7, Arithmetic Verification, True, true, 630.0, None, None, None, None, None, 228454.0, 229085.0, May 14, 2018, 10:38:58 AM, 38338000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
67, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 67, 4 + 6 = 24, Arithmetic Verification, False, false, 548.0, None, None, None, None, None, 229838.0, 230387.0, May 14, 2018, 10:38:59 AM, 38339000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
68, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 68, 6 + 3 = 17, Arithmetic Verification, True, false, 563.0, None, None, None, None, None, 231138.0, 231702.0, May 14, 2018, 10:39:00 AM, 38340000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
69, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 69, 5 x 2 = 7, Arithmetic Verification, True, false, 1413.0, None, None, None, None, None, 232454.0, 233869.0, May 14, 2018, 10:39:02 AM, 38342000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
70, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 70, 6 x 4 = 24, Arithmetic Verification, False, true, 864.0, None, None, None, None, None, 234621.0, 235486.0, May 14, 2018, 10:39:04 AM, 38344000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
71, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 71, 6 + 2 = 8, Arithmetic Verification, True, true, 564.0, None, None, None, None, None, 236238.0, 236804.0, May 14, 2018, 10:39:05 AM, 38345000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
72, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 72, 6 x 3 = 10, Arithmetic Verification, False, false, 647.0, None, None, None, None, None, 237556.0, 238204.0, May 14, 2018, 10:39:07 AM, 38347000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
73, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 73, 4 x 3 = 12, Arithmetic Verification, True, true, 579.0, None, None, None, None, None, 238956.0, 239536.0, May 14, 2018, 10:39:08 AM, 38348000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
74, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 74, 2 x 6 = 12, Arithmetic Verification, False, true, 554.0, None, None, None, None, None, 240288.0, 240844.0, May 14, 2018, 10:39:09 AM, 38349000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
75, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 75, 6 + 5 = 11, Arithmetic Verification, True, true, 572.0, None, None, None, None, None, 241596.0, 242170.0, May 14, 2018, 10:39:11 AM, 38351000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
76, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 76, 4 + 6 = 10, Arithmetic Verification, False, true, 580.0, None, None, None, None, None, 242922.0, 243503.0, May 14, 2018, 10:39:12 AM, 38352000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
77, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 77, 3 x 6 = 9, Arithmetic Verification, True, false, 449.0, None, None, None, None, None, 244255.0, 244705.0, May 14, 2018, 10:39:13 AM, 38353000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
78, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 78, 4 x 5 = 20, Arithmetic Verification, False, true, 612.0, None, None, None, None, None, 245457.0, 246070.0, May 14, 2018, 10:39:15 AM, 38355000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
79, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 79, 5 + 2 = 11, Arithmetic Verification, True, false, 1797.0, None, None, None, None, None, 246822.0, 248620.0, May 14, 2018, 10:39:17 AM, 38357000, Spring, Third, 10, Right, Male, Group A, 87, None, 2b, None
79, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 0, 8 + 5, Math Recall, No Answer, 13, 10002.0, None, None, None, None, None, 0.0, 10002.0, May 14, 2018, 10:41:44 AM, 38504000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Horizontal
80, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 1, 3 + 4, Math Recall, 7, 7, 1961.0, 12734.0, None, None, None, 12968.0, 11005.0, 12968.0, May 14, 2018, 10:41:47 AM, 38507000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Horizontal
81, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 2, 83 + 6, Math Recall, 89, 89, 3263.0, 16451.0, 16917.0, None, None, 17234.0, 13970.0, 17234.0, May 14, 2018, 10:41:51 AM, 38511000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Horizontal
82, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 3, 54 + 8, Math Recall, 62, 62, 6764.0, 24468.0, 24751.0, None, None, 25002.0, 18236.0, 25001.0, May 14, 2018, 10:41:59 AM, 38519000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Horizontal
83, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 4, 36 + 58, Math Recall, 84, 94, 8798.0, 33858.0, 34585.0, None, None, 34804.0, 26003.0, 34803.0, May 14, 2018, 10:42:09 AM, 38529000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Horizontal
84, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 5, 73 + 25, Math Recall, 9, 98, 10002.0, 42508.0, None, None, None, 45808.0, 35805.0, 45808.0, May 14, 2018, 10:42:20 AM, 38540000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Horizontal
85, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 6, 6 + 2, Math Recall, 8, 8, 3092.0, 49428.0, None, None, None, 49904.0, 46810.0, 49903.0, May 14, 2018, 10:42:24 AM, 38544000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Vertical
86, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 7, 7 + 8, Math Recall, 15, 15, 3864.0, 53520.0, 54304.0, None, None, 54771.0, 50905.0, 54771.0, May 14, 2018, 10:42:29 AM, 38549000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Vertical
87, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 8, 32 + 7, Math Recall, 39, 39, 3997.0, 59237.0, 59521.0, None, None, 59771.0, 55773.0, 59771.0, May 14, 2018, 10:42:34 AM, 38554000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Vertical
88, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 9, 49 + 5, Math Recall, 54, 54, 5864.0, 64888.0, 66372.0, None, None, 66638.0, 60773.0, 66638.0, May 14, 2018, 10:42:41 AM, 38561000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Vertical
89, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 10, 69 + 27, Math Recall, No Answer, 96, 10001.0, None, None, None, None, None, 67639.0, 77642.0, May 14, 2018, 10:42:52 AM, 38572000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Vertical
90, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 11, 44 + 32, Math Recall, 76, 76, 6029.0, 83691.0, 84372.0, None, None, 84674.0, 78643.0, 84674.0, May 14, 2018, 10:42:59 AM, 38579000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Vertical
91, 45ede1d54690874223a33cdcad56235f, ADMIN-UCSF-la120, 12, 13 - 7, Math Recall, 6, 6, 3646.0, 89075.0, None, None, None, 89324.0, 85676.0, 89324.0, May 14, 2018, 10:43:03 AM, 38583000, Spring, Third, 10, Right, Male, Group A, 87, Two, None, Horizontal
